"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V670","2020-04-12 06:00:00","20.000","345.000","3.900","20.300","0.810","1010.000","","0.000","-99.000","-99.000","-99.000","23.000","","19.700",""
"C0G770","2020-04-12 06:00:00","15.000","27.000","1.800","19.000","0.840","1012.000","","1.500","-99.000","-99.000","-99.000","20.100","","19.000",""
"C0C540","2020-04-12 06:00:00","46.000","71.000","2.600","14.800","0.940","1011.200","","1.500","8.000","72.000","","18.100","","14.800",""
"C0R770","2020-04-12 06:00:00","93.000","201.000","2.000","21.900","0.840","1000.900","","0.000","-99.000","-99.000","-99.000","23.400","","21.900",""
"C0F9O0","2020-04-12 06:00:00","175.000","27.000","0.500","17.100","1.000","993.000","","1.000","-99.000","-99.000","-99.000","18.600","","17.100",""
"C0Z230","2020-04-12 06:00:00","31.000","17.000","15.700","19.000","0.700","1009.000","","0.500","-99.000","-99.000","-99.000","21.200","","19.000",""
"C0U900","2020-04-12 06:00:00","63.000","28.000","2.700","17.400","0.740","1009.200","","1.000","-99.000","-99.000","-99.000","19.400","","17.300",""
"C0X200","2020-04-12 06:00:00","61.000","325.000","1.800","18.600","0.990","1005.500","","0.500","-99.000","-99.000","-99.000","21.500","","18.400",""
"C0G640","2020-04-12 06:00:00","17.000","26.000","2.700","17.800","0.880","1014.500","","2.000","9.500","22.000","","19.400","","17.800",""
"C0Z080","2020-04-12 06:00:00","298.000","2.000","2.500","17.600","0.990","979.200","","4.500","-99.000","-99.000","-99.000","18.800","","17.600",""
"C0U770","2020-04-12 06:00:00","5.000","343.000","3.600","18.500","0.740","1012.100","","1.500","9.600","328.000","","20.300","","18.500",""
"C0Z210","2020-04-12 06:00:00","126.000","18.000","1.100","18.600","0.990","1000.300","","6.000","-99.000","-99.000","-99.000","19.400","","18.500",""
"C0V690","2020-04-12 06:00:00","30.000","40.000","3.000","20.200","0.840","1009.400","","0.000","-99.000","-99.000","-99.000","23.400","","19.700",""
"C0M690","2020-04-12 06:00:00","33.000","30.000","2.700","18.500","0.950","1008.600","","1.500","-99.000","-99.000","-99.000","20.900","","18.500",""
"C0R440","2020-04-12 06:00:00","1679.000","347.000","3.600","12.500","1.000","833.000","","1.000","10.200","33.000","","12.900","","12.500",""
"C0F970","2020-04-12 06:00:00","145.000","357.000","2.600","17.700","0.890","996.000","","3.000","-99.000","-99.000","-99.000","18.500","","17.600",""
"C0C490","2020-04-12 06:00:00","157.000","43.000","1.100","14.200","0.930","998.100","","6.000","-99.000","-99.000","-99.000","17.600","","14.200",""
"C0X160","2020-04-12 06:00:00","26.000","348.000","3.700","19.900","0.980","1009.500","","1.500","-99.000","-99.000","-99.000","22.700","","19.600",""
"C0S760","2020-04-12 06:00:00","1621.000","163.000","0.700","13.000","1.000","837.600","","0.500","-99.000","-99.000","-99.000","13.000","","12.800",""
"C0O830","2020-04-12 06:00:00","127.000","0.000","0.100","17.900","0.990","998.600","","1.000","-99.000","-99.000","-99.000","20.700","","17.900",""
"C0A9A0","2020-04-12 06:00:00","24.000","140.000","2.300","14.700","0.990","1013.700","","7.500","-99.000","-99.000","-99.000","17.900","","14.600",""
"C0AD50","2020-04-12 06:00:00","84.000","27.000","2.500","14.400","0.990","1007.300","","5.500","-99.000","-99.000","-99.000","18.000","","14.400",""
"C0G620","2020-04-12 06:00:00","110.000","352.000","2.200","17.500","1.000","1000.200","","3.000","-99.000","-99.000","-99.000","19.200","","17.300",""
"C0V310","2020-04-12 06:00:00","46.000","319.000","1.900","19.800","0.840","1006.000","","1.000","-99.000","-99.000","-99.000","23.800","","19.800",""
"C0X110","2020-04-12 06:00:00","20.000","25.000","3.800","20.200","0.910","1011.000","","3.000","8.800","24.000","","22.800","","19.600",""
"C0S980","2020-04-12 06:00:00","901.000","72.000","2.800","16.700","1.000","912.100","","0.000","-99.000","-99.000","-99.000","17.700","","16.700",""
"C0R320","2020-04-12 06:00:00","7.000","340.000","4.600","22.700","0.840","1011.100","","0.000","-99.000","-99.000","-99.000","24.600","","22.700",""
"C0O860","2020-04-12 06:00:00","38.000","350.000","1.000","19.100","0.990","1007.900","","0.500","-99.000","-99.000","-99.000","22.100","","19.100",""
"C0U950","2020-04-12 06:00:00","1012.000","304.000","12.600","8.700","1.000","900.800","","8.000","21.200","309.000","","12.400","","8.700",""
"C0R260","2020-04-12 06:00:00","76.000","10.000","1.400","20.900","0.910","1002.900","","0.000","-99.000","-99.000","-99.000","23.700","","20.900",""
"C0G880","2020-04-12 06:00:00","92.000","269.000","0.600","18.400","0.880","1002.700","","3.000","-99.000","-99.000","-99.000","19.700","","18.100",""
"C0R520","2020-04-12 06:00:00","18.000","341.000","2.300","20.800","0.920","1010.300","","0.000","-99.000","-99.000","-99.000","23.400","","20.700",""
"C0O810","2020-04-12 06:00:00","161.000","179.000","0.700","18.600","0.990","994.400","","0.500","-99.000","-99.000","-99.000","21.500","","18.500",""
"C0E790","2020-04-12 06:00:00","344.000","19.000","1.300","16.100","1.000","973.700","","3.000","-99.000","-99.000","-99.000","17.600","","16.100",""
"C0F9Y0","2020-04-12 06:00:00","3313.000","257.000","3.000","2.300","1.000","682.600","","10.500","16.700","229.000","","3.800","","2.300",""
"C0S930","2020-04-12 06:00:00","248.000","0.000","0.200","19.200","0.960","984.700","","0.000","-99.000","-99.000","-99.000","20.100","","19.200",""
"C0I370","2020-04-12 06:00:00","671.000","0.000","0.000","16.000","0.990","938.100","","13.500","-99.000","-99.000","-99.000","16.900","","15.900",""
"C0K400","2020-04-12 06:00:00","65.000","12.000","1.500","18.200","0.990","1006.700","","5.000","-99.000","-99.000","-99.000","19.600","","18.200",""
"C0A650","2020-04-12 06:00:00","287.000","61.000","0.500","-99.000","1.000","983.000","","15.000","6.000","47.000","","-999.000","","-999.000",""
"C0U750","2020-04-12 06:00:00","398.000","5.000","10.800","11.300","1.000","968.100","","1.000","17.600","24.000","","15.800","","11.300",""
"C0M730","2020-04-12 06:00:00","40.000","4.000","2.100","18.700","0.900","1007.800","","2.500","-99.000","-99.000","-99.000","21.800","","18.700",""
"C0Z061","2020-04-12 06:00:00","174.000","326.000","1.000","19.500","0.990","996.100","","2.000","-99.000","-99.000","-99.000","20.300","","19.500",""
"C0M670","2020-04-12 06:00:00","43.000","5.000","2.300","18.400","0.910","1007.900","","4.000","-99.000","-99.000","-99.000","20.400","","18.400",""
"C0I530","2020-04-12 06:00:00","3014.000","223.000","8.300","4.100","1.000","698.200","","-99.000","19.300","223.000","","5.200","","4.000",""
"C0A880","2020-04-12 06:00:00","6.000","341.000","3.400","14.000","0.980","1014.400","","5.500","11.500","330.000","","17.500","","14.000",""
"C0S950","2020-04-12 06:00:00","415.000","61.000","2.000","18.800","1.000","964.700","","0.000","-99.000","-99.000","-99.000","19.400","","18.800",""
"C0X190","2020-04-12 06:00:00","10.000","6.000","3.600","19.600","0.860","1011.700","","2.500","-99.000","-99.000","-99.000","22.100","","19.000",""
"C0Z300","2020-04-12 06:00:00","182.000","43.000","0.900","19.500","0.990","993.200","","0.000","-99.000","-99.000","-99.000","20.000","","19.400",""
"C0G730","2020-04-12 06:00:00","27.000","17.000","4.500","18.400","0.950","1011.600","","1.000","-99.000","-99.000","-99.000","19.200","","18.000",""
"C0V730","2020-04-12 06:00:00","33.000","327.000","2.800","20.100","0.970","1009.200","","0.000","-99.000","-99.000","-99.000","23.400","","20.000",""
"C0SA00","2020-04-12 06:00:00","466.000","342.000","1.000","18.800","0.990","959.700","","0.000","-99.000","-99.000","-99.000","19.200","","18.600",""
"C0S900","2020-04-12 06:00:00","27.000","354.000","5.200","24.800","0.810","1008.700","","0.000","-99.000","-99.000","-99.000","25.800","","24.400",""
"C0C480","2020-04-12 06:00:00","105.000","122.000","0.300","14.200","0.920","1004.200","","5.000","-99.000","-99.000","-99.000","17.700","","14.200",""
"C0V720","2020-04-12 06:00:00","15.000","350.000","2.500","21.300","0.830","1010.700","","0.000","-99.000","-99.000","-99.000","24.700","","21.300",""
"C0UA60","2020-04-12 06:00:00","566.000","2.000","4.500","13.400","0.980","947.400","","1.500","-99.000","-99.000","-99.000","16.900","","13.400",""
"C0I380","2020-04-12 06:00:00","258.000","0.000","0.000","17.500","0.990","982.800","","15.500","-99.000","-99.000","-99.000","19.300","","17.200",""
"C0Z020","2020-04-12 06:00:00","211.000","72.000","2.100","19.500","0.990","987.500","","0.000","-99.000","-99.000","-99.000","19.600","","19.000",""
"C0Z190","2020-04-12 06:00:00","62.000","103.000","1.800","19.700","0.990","1004.800","","3.500","8.300","140.000","","20.300","","19.500",""
"C0D560","2020-04-12 06:00:00","147.000","35.000","1.600","14.800","0.930","999.500","","3.000","-99.000","-99.000","-99.000","17.700","","14.800",""
"C0C710","2020-04-12 06:00:00","143.000","0.000","0.200","14.100","0.990","1000.600","","6.500","-99.000","-99.000","-99.000","17.400","","14.100",""
"C0D360","2020-04-12 06:00:00","523.000","5.000","0.700","12.400","0.980","954.200","","8.500","-99.000","-99.000","-99.000","15.300","","12.400",""
"C0C680","2020-04-12 06:00:00","228.000","2.000","3.000","13.100","0.900","988.000","","6.000","8.900","11.000","","16.800","","13.100",""
"C0X140","2020-04-12 06:00:00","17.000","22.000","1.200","19.600","0.900","1011.100","","1.000","-99.000","-99.000","-99.000","22.200","","19.400",""
"C0V710","2020-04-12 06:00:00","34.000","355.000","3.900","20.400","0.800","1008.200","","0.000","10.000","334.000","","23.500","","20.000",""
"C0G840","2020-04-12 06:00:00","32.000","14.000","0.900","17.900","1.000","1009.000","","1.500","-99.000","-99.000","-99.000","19.400","","17.900",""
"C0S890","2020-04-12 06:00:00","238.000","0.000","0.000","19.600","0.970","988.100","","0.000","-99.000","-99.000","-99.000","20.300","","19.600",""
"C0T820","2020-04-12 06:00:00","550.000","0.000","0.000","17.100","0.990","952.700","","2.000","-99.000","-99.000","-99.000","17.400","","17.100",""
"C0C650","2020-04-12 06:00:00","208.000","16.000","0.700","13.100","0.960","992.100","","2.500","-99.000","-99.000","-99.000","16.800","","13.100",""
"C0R600","2020-04-12 06:00:00","766.000","63.000","2.400","20.300","0.810","925.900","","0.000","-99.000","-99.000","-99.000","20.300","","18.400",""
"C0Z320","2020-04-12 06:00:00","646.000","0.000","0.100","16.500","1.000","939.700","","0.500","-99.000","-99.000","-99.000","16.600","","16.500",""
"C0V210","2020-04-12 06:00:00","734.000","0.000","0.100","18.000","0.940","931.400","","0.500","-99.000","-99.000","-99.000","19.200","","17.900",""
"C0K240","2020-04-12 06:00:00","1132.000","112.000","2.200","13.900","0.990","890.400","","7.000","-99.000","-99.000","-99.000","15.600","","13.200",""
"C0M520","2020-04-12 06:00:00","15.000","26.000","2.700","18.400","0.910","1011.000","","1.500","-99.000","-99.000","-99.000","20.700","","18.400",""
"C0A530","2020-04-12 06:00:00","300.000","3.000","2.600","12.700","0.990","981.000","","7.000","9.900","354.000","","16.300","","12.700",""
"C0E820","2020-04-12 06:00:00","220.000","28.000","3.500","14.400","0.920","989.900","","1.500","9.500","20.000","","17.200","","14.400",""
"C0K450","2020-04-12 06:00:00","35.000","9.000","2.600","18.200","0.910","1008.700","","4.500","-99.000","-99.000","-99.000","19.700","","18.200",""
"C0G760","2020-04-12 06:00:00","53.000","352.000","0.600","18.200","0.990","1010.100","","3.500","-99.000","-99.000","-99.000","19.600","","18.100",""
"CM0120","2020-04-12 06:00:00","4.000","41.000","5.100","20.100","0.760","1013.100","","3.000","-99.000","-99.000","-99.000","21.000","","19.700",""
"C0Z290","2020-04-12 06:00:00","946.000","37.000","1.300","14.500","1.000","908.100","","4.000","-99.000","-99.000","-99.000","16.300","","14.500",""
"C0V680","2020-04-12 06:00:00","40.000","358.000","2.600","19.500","0.880","1007.800","","0.000","7.700","4.000","","22.900","","19.300",""
"C0R760","2020-04-12 06:00:00","336.000","359.000","4.800","20.700","0.900","973.400","","0.000","-99.000","-99.000","-99.000","21.500","","20.700",""
"C0F9U0","2020-04-12 06:00:00","74.000","56.000","1.900","18.800","0.890","1005.000","","2.000","-99.000","-99.000","-99.000","19.900","","18.800",""
"C0AI10","2020-04-12 06:00:00","76.000","1.000","1.500","14.400","0.960","1006.900","","6.500","-99.000","-99.000","-99.000","17.700","","14.400",""
"C0V530","2020-04-12 06:00:00","34.000","360.000","3.500","18.800","1.000","1008.500","","2.500","-99.000","-99.000","-99.000","21.700","","18.500",""
"C0R790","2020-04-12 06:00:00","111.000","342.000","3.400","22.800","0.830","999.100","","0.000","-99.000","-99.000","-99.000","24.100","","22.800",""
"C0R550","2020-04-12 06:00:00","38.000","359.000","3.000","20.100","0.990","1008.300","","0.000","-99.000","-99.000","-99.000","23.000","","20.100",""
"C0F9L0","2020-04-12 06:00:00","253.000","35.000","4.200","16.500","0.940","984.300","","1.000","-99.000","-99.000","-99.000","18.500","","16.500",""
"C0A950","2020-04-12 06:00:00","60.000","332.000","12.500","14.500","1.000","1008.700","","1.500","-99.000","-99.000","-99.000","18.800","","14.500",""
"C0R160","2020-04-12 06:00:00","45.000","341.000","2.200","19.300","0.990","1006.400","","0.000","-99.000","-99.000","-99.000","22.400","","19.200",""
"C0F9S0","2020-04-12 06:00:00","43.000","355.000","3.500","18.400","0.870","1008.900","","2.000","-99.000","-99.000","-99.000","19.800","","18.400",""
"C0M820","2020-04-12 06:00:00","980.000","151.000","0.300","16.100","0.910","904.500","","3.500","-99.000","-99.000","-99.000","16.600","","16.000",""
"C0G870","2020-04-12 06:00:00","12.000","24.000","2.200","18.700","0.780","1013.400","","1.000","-99.000","-99.000","-99.000","19.800","","18.500",""
"C0R530","2020-04-12 06:00:00","16.000","352.000","4.100","19.900","0.840","1010.000","","0.000","-99.000","-99.000","-99.000","22.700","","19.900",""
"C0O840","2020-04-12 06:00:00","134.000","35.000","0.900","17.500","1.000","995.800","","1.000","-99.000","-99.000","-99.000","20.900","","17.500",""
"C0A890","2020-04-12 06:00:00","40.000","340.000","0.300","13.900","0.960","1011.000","","4.500","-99.000","-99.000","-99.000","17.500","","13.900",""
"C0A660","2020-04-12 06:00:00","97.000","344.000","1.300","13.300","0.980","1004.600","","22.000","7.700","271.000","","17.000","","13.200",""
"C0T9H0","2020-04-12 06:00:00","725.000","78.000","6.600","14.400","0.990","932.000","","12.000","12.500","61.000","","17.000","","14.400",""
"C0R270","2020-04-12 06:00:00","51.000","349.000","3.800","21.300","0.950","1004.800","","0.000","-99.000","-99.000","-99.000","23.900","","21.000",""
"C0O980","2020-04-12 06:00:00","18.000","6.000","2.400","18.800","0.990","1012.100","","1.500","-99.000","-99.000","-99.000","21.800","","18.400",""
"C0T9I0","2020-04-12 06:00:00","152.000","43.000","6.100","17.500","0.980","996.800","","11.000","-99.000","-99.000","-99.000","19.600","","17.500",""
"C0V760","2020-04-12 06:00:00","30.000","11.000","2.500","20.300","0.910","1009.400","","0.000","8.100","16.000","","23.100","","19.700",""
"C0AG90","2020-04-12 06:00:00","25.000","120.000","0.600","15.400","1.000","1014.300","","20.500","-99.000","-99.000","-99.000","18.600","","15.400",""
"C0R570","2020-04-12 06:00:00","37.000","64.000","2.000","20.300","0.910","1006.800","","0.000","-99.000","-99.000","-99.000","23.500","","20.300",""
"C0O900","2020-04-12 06:00:00","9.000","2.000","3.800","19.000","0.990","1012.300","","1.000","-99.000","-99.000","-99.000","21.600","","18.800",""
"C0AD00","2020-04-12 06:00:00","86.000","65.000","1.700","14.600","0.950","1007.100","","11.500","6.900","53.000","","19.300","","14.600",""
"C0V700","2020-04-12 06:00:00","24.000","17.000","4.200","20.300","0.810","1009.000","","0.000","9.400","16.000","","23.200","","20.000",""
"C0AH00","2020-04-12 06:00:00","38.000","61.000","1.500","14.600","1.000","1012.000","","12.500","-99.000","-99.000","-99.000","18.400","","14.600",""
"C0X080","2020-04-12 06:00:00","2.000","13.000","3.300","19.000","0.910","1012.700","","2.000","-99.000","-99.000","-99.000","21.700","","18.700",""
"C0G910","2020-04-12 06:00:00","42.000","351.000","3.700","18.700","0.960","1007.600","","2.000","-99.000","-99.000","-99.000","19.400","","18.400",""
"C0I480","2020-04-12 06:00:00","2165.000","150.000","0.700","9.400","0.990","786.700","","10.500","6.900","187.000","","10.000","","9.300",""
"C0R710","2020-04-12 06:00:00","117.000","315.000","4.300","21.900","0.830","998.400","","0.000","-99.000","-99.000","-99.000","23.000","","21.800",""
"C0A860","2020-04-12 06:00:00","362.000","25.000","3.300","12.400","1.000","974.100","","23.000","-99.000","-99.000","-99.000","16.300","","12.200",""
"C0U940","2020-04-12 06:00:00","25.000","33.000","2.200","16.700","0.780","1013.400","","1.500","-99.000","-99.000","-99.000","19.200","","16.700",""
"C0S970","2020-04-12 06:00:00","19.000","13.000","0.900","23.100","0.790","1009.200","","0.000","-99.000","-99.000","-99.000","23.100","","21.300",""
"C0V260","2020-04-12 06:00:00","126.000","235.000","1.500","19.400","0.990","997.900","","0.500","-99.000","-99.000","-99.000","22.500","","19.400",""
"C0Z310","2020-04-12 07:00:00","59.000","281.000","0.900","18.600","0.990","1006.800","","1.500","-99.000","-99.000","-99.000","20.600","","18.400",""
